独栋别墅+带游泳池与私家电梯，固定车位，随时看房,104101413963,万科高尔夫城市花园,https://wh.ke.com/xiaoqu/377214193717144/,低楼层(共3层)|2003年建|7室3厅|588平米|南北,1900,万,单价32313元/平米,47人关注/2年前发布,东西湖,bp1000ep100000,l6
胭脂路农行楼上两证满五年租住都可以的好房出售,104102978554,怡海大厦,https://wh.ke.com/xiaoqu/3715101070183836/,中楼层(共8层)|1998年建|6室3厅|172.81平米|南,287.5,万,单价16637元/平米,3人关注/1年前发布,武昌,bp250ep300,l6
双层复式闹中取静新世纪花园汪家墩站旁视野好,104105175511,新世纪花园A区,https://wh.ke.com/xiaoqu/3711060503458/,高楼层(共11层)|2000年建|6室2厅|156.6平米|南北,261,万,单价16667元/平米,24人关注/6月前发布,武昌,bp250ep300,l6
中南医院边难得在售房源，单价低,104104784728,湖北省财政厅宿舍,https://wh.ke.com/xiaoqu/3717135463575436/,中楼层(共8层)|1997年建|7室2厅|160.56平米|南,310,万,单价19308元/平米,56人关注/8月前发布,武昌,bp300ep400,l6
房屋优质，多推推，有客户的带客户去看看！,104104500859,拜赞庭,https://wh.ke.com/xiaoqu/378553776558732/,低楼层(共12层)|2004年建|7室2厅|213.81平米|南北,375,万,单价17539元/平米,7人关注/9月前发布,武昌,bp300ep400,l6
临街整层可塑性强单价便宜全明格局,104103126444,怡博苑,https://wh.ke.com/xiaoqu/3711059749096/,高楼层(共7层)|2001年建|9室1厅|212.95平米|南北,380,万,单价17845元/平米,9人关注/1年前发布,武昌,bp300ep400,l6
怡博苑9室0厅南,104102867632,怡博苑,https://wh.ke.com/xiaoqu/3711059749096/,高楼层(共7层)|2001年建|9室0厅|212.95平米|南,370,万,单价17375元/平米,2人关注/1年前发布,武昌,bp300ep400,l6
二环边三层复式楼正常层高一梯2户，电梯房,104102724648,虹琦花园,https://wh.ke.com/xiaoqu/3711058037626/,高楼层(共11层)|2005年建|6室4厅|233.62平米|南北,350,万,单价14982元/平米,27人关注/1年前发布,武昌,bp300ep400,l6
内环闹中取静复式楼纯毛坯两证两年大阳台,104100894218,七星绿色花园,https://wh.ke.com/xiaoqu/3711058034821/,高楼层(共6层)|2004年建|6室2厅|216.96平米|南北,390,万,单价17976元/平米,86人关注/3年前发布,武昌,bp300ep400,l6
阳光水岸6室2厅南北,104104686118,阳光水岸,https://wh.ke.com/xiaoqu/379640857842065/,高楼层(共11层)|2000年建|6室2厅|206.41平米|南北,446.8,万,单价21647元/平米,12人关注/8月前发布,武昌,bp400ep500,l6
此房产证已满，通透房，格局视野好。诚心诚意出售。,104105067819,洪山花园,https://wh.ke.com/xiaoqu/378893495522200/,高楼层(共6层)|2001年建|6室1厅|230.74平米|南,450,万,单价19503元/平米,4人关注/6月前发布,武昌,bp400ep500,l6
新上房源，正规大六房，满两年，套内面积143平,104104790244,当代东湖壹号,https://wh.ke.com/xiaoqu/3711063640107/,低楼层(共26层)|2012年建|6室2厅|159.38平米|东南,480,万,单价30117元/平米,57人关注/8月前发布,武昌,bp400ep500,l6
虹琦花园电梯房南北通透三层复式大露台200多个平方,104106067423,虹琦花园,https://wh.ke.com/xiaoqu/3711058037626/,高楼层(共11层)|2005年建|8室2厅|317.37平米|南,430,万,单价13549元/平米,2人关注/21天前发布,武昌,bp400ep500,l6
顶楼3层复式，总价低，正地铁口，南北通透,104104220516,天源城,https://wh.ke.com/xiaoqu/3711059273644/,高楼层(共12层)|2003年建|7室4厅|243.11平米|南北,475,万,单价19539元/平米,28人关注/10月前发布,武昌,bp400ep500,l6
公司产权，价格还有一定的空间，诚心出售哦,104104547004,首义小区,https://wh.ke.com/xiaoqu/3711060309109/,低楼层(共9层)|1995年建|9室0厅|248平米|南北,416,万,单价16775元/平米,3人关注/9月前发布,武昌,bp400ep500,l6
水果湖第二入住精装修南北通透采光好,104105911227,湖北省水产科学研究所宿舍,https://wh.ke.com/xiaoqu/3712269158411688/,中楼层(共6层)|1999年建|6室2厅|193.68平米|南北,600,万,单价30979元/平米,3人关注/1月前发布,武昌,bp500ep600,l6
此房两证满两年免增值税后期交易税费低，业主诚心卖,104105184330,江南明珠园,https://wh.ke.com/xiaoqu/3711058800743/,高楼层(共11层)|2004年建|7室2厅|251.87平米|南北,600,万,单价23822元/平米,2人关注/6月前发布,武昌,bp500ep600,l6
户型方正，中南地铁站，满五唯一，南北通透，欢迎咨询,104104830463,湖北省城市规划设计研究院,https://wh.ke.com/xiaoqu/3711060325656/,高楼层(共7层)|2000年建|6室2厅|155.03平米|南北,545,万,单价35155元/平米,24人关注/7月前发布,武昌,bp500ep600,l6
此房产证满二税费少中间楼层采光好全框架穿透结构,104104693933,楚天都市花园,https://wh.ke.com/xiaoqu/3711059222788/,高楼层(共32层)9室2厅|283.55平米|南东,600,万,单价21161元/平米,12人关注/8月前发布,武昌,bp500ep600,l6
双地铁口上下复式精装修楼层高采光好看东湖,104102828316,东湖春树里,https://wh.ke.com/xiaoqu/3711058494959/,中楼层(共28层)|2009年建|6室2厅|254.89平米|东南,510,万,单价20009元/平米,36人关注/1年前发布,武昌,bp500ep600,l6
友谊大道华城广场，大复式带露台，精致装修，满五年,104102453185,华城广场,https://wh.ke.com/xiaoqu/3711058038605/,高楼层(共6层)|2003年建|6室3厅|152.74平米|南北,600,万,单价39283元/平米,2人关注/1年前发布,武昌,bp500ep600,l6
欧洲花园地铁口经典复式楼明厨明卫七房证满二,104102079309,欧洲花园,https://wh.ke.com/xiaoqu/3711063643726/,中楼层(共12层)|2002年建|7室2厅|282平米|南,540,万,单价19149元/平米,10人关注/1年前发布,武昌,bp500ep600,l6
水果湖第二入住精装修南北通透采光好,104105911227,湖北省水产科学研究所宿舍,https://wh.ke.com/xiaoqu/3712269158411688/,中楼层(共6层)|1999年建|6室2厅|193.68平米|南北,600,万,单价30979元/平米,3人关注/1月前发布,武昌,bp600ep700,l6
徐东二桥桥头优活城内环大复式精装带车库，舒适居住,104105212242,优活城,https://wh.ke.com/xiaoqu/3711063641032/,低楼层(共33层)|2011年建|7室2厅|182.6平米|南,699,万,单价38281元/平米,7人关注/5月前发布,武昌,bp600ep700,l6
此房两证满两年免增值税后期交易税费低，业主诚心卖,104105184330,江南明珠园,https://wh.ke.com/xiaoqu/3711058800743/,高楼层(共11层)|2004年建|7室2厅|251.87平米|南北,600,万,单价23822元/平米,2人关注/6月前发布,武昌,bp600ep700,l6
拎包即可入住不用大改动交通设施配套齐全,104104978488,地质医院家属区,https://wh.ke.com/xiaoqu/3716551142000769/,高楼层(共11层)6室4厅|142.59平米|南北,660,万,单价46287元/平米,9人关注/7月前发布,武昌,bp600ep700,l6
此房产证满二税费少中间楼层采光好全框架穿透结构,104104693933,楚天都市花园,https://wh.ke.com/xiaoqu/3711059222788/,高楼层(共32层)9室2厅|283.55平米|南东,600,万,单价21161元/平米,12人关注/8月前发布,武昌,bp600ep700,l6
楚河汉街商圈三梯两户大平层北可看长江南可看东湖,104103486080,保利城,https://wh.ke.com/xiaoqu/3711062825014/,高楼层(共51层)|2016年建|6室2厅|272.77平米|南,625,万,单价22914元/平米,16人关注/1年前发布,武昌,bp600ep700,l6
梦湖水岸电梯毛坯大复式楼全景观沙湖中高楼层,104102033215,梦湖水岸,https://wh.ke.com/xiaoqu/3711058033819/,高楼层(共22层)|2005年建|6室1厅|234.4平米|南北,650,万,单价27731元/平米,36人关注/1年前发布,武昌,bp600ep700,l6
水岸星城花园洋房顶楼复式精装6房带露台可拎包入住,104104609799,水岸星城,https://wh.ke.com/xiaoqu/3711063215046/,中楼层(共5层)|2007年建|6室3厅|188平米|东南,680,万,单价36171元/平米,31人关注/8月前发布,武昌,bp600ep700,l6
友谊大道华城广场，大复式带露台，精致装修，满五年,104102453185,华城广场,https://wh.ke.com/xiaoqu/3711058038605/,高楼层(共6层)|2003年建|6室3厅|152.74平米|南北,600,万,单价39283元/平米,2人关注/1年前发布,武昌,bp600ep700,l6
沙湖边梦湖水岸一线临湖顶楼复式一手毛坯,104101065489,梦湖水岸,https://wh.ke.com/xiaoqu/3711058033819/,高楼层(共7层)|2005年建|6室2厅|269.78平米|南北,669,万,单价24798元/平米,55人关注/2年前发布,武昌,bp600ep700,l6
东湖壹号顶楼复式，一线湖景，实用面积大，精装修，,104104334174,当代东湖壹号,https://wh.ke.com/xiaoqu/3711063640107/,高楼层(共25层)|2013年建|6室2厅|231.61平米|东南,738,万,单价31864元/平米,42人关注/10月前发布,武昌,bp700ep800,l6
沙湖畔，稀有叠加别墅，证满五年，精装修，带超大露台,104105879784,水岸星城,https://wh.ke.com/xiaoqu/3711063215046/,中楼层(共4层)|2007年建|6室2厅|237.69平米|南北,1000,万,单价42072元/平米,2人关注/1月前发布,武昌,bp800ep1000,l6
梦湖水岸7室2厅南,104105823265,梦湖水岸,https://wh.ke.com/xiaoqu/3711058033819/,低楼层(共7层)|2005年建|7室2厅|227.85平米|南,900,万,单价39500元/平米,4人关注/2月前发布,武昌,bp800ep1000,l6
全新毛坯顶层大复式标准两层层高,104101613250,绿地国际金融城二期,https://wh.ke.com/xiaoqu/3711064148619/,高楼层(共43层)|2016年建|8室2厅|501平米|南北,2500,万,单价49901元/平米,7人关注/2年前发布,武昌,bp1000ep100000,l6
绿地二期名邸公馆/顶楼复式大户型/精装修直接入住,104105922315,绿地国际金融城二期,https://wh.ke.com/xiaoqu/3711064148619/,高楼层(共43层)|2015年建|7室2厅|502.92平米|南北,2000,万,单价39768元/平米,8人关注/1月前发布,武昌,bp1000ep100000,l6
金都汉宫武汉市内环空中别墅一户两梯俯瞰七桥两山,104104099648,金都汉宫,https://wh.ke.com/xiaoqu/3711060337520/,中楼层(共32层)|2009年建|6室3厅|415.02平米|东南,1950,万,单价46986元/平米,30人关注/11月前发布,武昌,bp1000ep100000,l6
中南丁字桥百瑞景御院别墅纯毛坯带泳池即将满二,104105610157,百瑞景御院,https://wh.ke.com/xiaoqu/3711063877136/,地下室(共4层)|2015年建|6室3厅|612.42平米|南北,2499,万,单价40806元/平米,40人关注/3月前发布,武昌,bp1000ep100000,l6
绿地复式楼，有钥匙，证满两年，可以看江，采光好,104105634970,绿地国际金融城二期,https://wh.ke.com/xiaoqu/3711064148619/,高楼层(共43层)|2016年建|8室3厅|501.52平米|南北,1740,万,单价34695元/平米,10人关注/3月前发布,武昌,bp1000ep100000,l6
沙湖畔，稀有叠加别墅，证满五年，精装修，带超大露台,104105879784,水岸星城,https://wh.ke.com/xiaoqu/3711063215046/,中楼层(共4层)|2007年建|6室2厅|237.69平米|南北,1000,万,单价42072元/平米,2人关注/1月前发布,武昌,bp1000ep100000,l6
顶楼复式空中别墅景观好满5年,104105551147,绿地国际金融城二期,https://wh.ke.com/xiaoqu/3711064148619/,高楼层(共43层)|2016年建|8室4厅|393.65平米|南,1399,万,单价35540元/平米,3人关注/3月前发布,武昌,bp1000ep100000,l6
次新小区，纯毛坯复式，带花园，临沙湖，随时看房,104104470806,金沙泊岸,https://wh.ke.com/xiaoqu/3712852147007658/,低楼层(共53层)|2018年建|6室3厅|361.64平米|东南,1200,万,单价33183元/平米,10人关注/9月前发布,武昌,bp1000ep100000,l6
这个房子以前是个会所，装修都不需要太大改动,104104038427,东湖春树里,https://wh.ke.com/xiaoqu/3711058494959/,高楼层(共30层)|2011年建|8室4厅|401.25平米|南北东,1200,万,单价29907元/平米,13人关注/11月前发布,武昌,bp1000ep100000,l6
小区外就是到武汉三镇的公交车，有地铁站，高铁站,104105270938,利加华庭,https://wh.ke.com/xiaoqu/3711056608707/,低楼层(共18层)|2013年建|7室2厅|121.58平米|南北,171.2,万,单价14082元/平米,17人关注/5月前发布,青山,bp0ep200,l6
碧苑花园高层大厅大房单价低、价可谈,104104800743,碧苑花园,https://wh.ke.com/xiaoqu/3711055101941/,高楼层(共6层)|2005年建|6室2厅|211.48平米|南,263,万,单价12437元/平米,2人关注/7月前发布,青山,bp250ep300,l6
全房紫檀实木地板公摊仅7.5%16平米阳光房地铁口,104103007054,和平花苑东区,https://wh.ke.com/xiaoqu/3711054450549/,高楼层(共7层)|2003年建|7室3厅|239.12平米|南北,306,万,单价12797元/平米,41人关注/1年前发布,青山,bp300ep400,l6
此房满五唯一，南北朝向格局好，楼顶扩盖2层,104104420414,钢都花园123街坊,https://wh.ke.com/xiaoqu/3711054701416/,高楼层(共8层)6室3厅|87.18平米|南,189,万,单价21680元/平米,25人关注/9月前发布,洪山,bp0ep200,l6
拉德芳斯精装8房7卫复式随时看房,104104107624,拉德芳斯,https://wh.ke.com/xiaoqu/3711058406304/,中楼层(共18层)|2014年建|8室0厅|74.19平米|南,118,万,单价15906元/平米,19人关注/11月前发布,洪山,bp0ep200,l6
地铁口商用复式楼中间楼层空间利充足,104103988488,拉德芳斯,https://wh.ke.com/xiaoqu/3711058406304/,中楼层(共18层)|2014年建|9室0厅|116.07平米|南,155,万,单价13355元/平米,4人关注/11月前发布,洪山,bp0ep200,l6
拉德芳斯湖工地铁精装loft公寓拎包入住随时看房,104102544869,拉德芳斯,https://wh.ke.com/xiaoqu/3711058406304/,低楼层(共17层)|2014年建|7室0厅|77平米|南北,135,万,单价17533元/平米,2人关注/1年前发布,洪山,bp0ep200,l6
街道口泰格生态公寓上下复式诚心出售,104102613831,泰格生态公寓,https://wh.ke.com/xiaoqu/3718129198789324/,高楼层(共7层)6室2厅|164.88平米|南,245,万,单价14860元/平米,14人关注/1年前发布,洪山,bp200ep250,l6
顶楼复式，买一层得两层，满五唯一，临地铁交通便利,104104895963,宝安中海,https://wh.ke.com/xiaoqu/3711056464254/,高楼层(共18层)|2005年建|6室2厅|129.67平米|东南,228,万,单价17584元/平米,39人关注/7月前发布,洪山,bp200ep250,l6
武泰闸花园小区203平大开间,104104592700,武泰闸花园小区,https://wh.ke.com/xiaoqu/3711059304827/,高楼层(共8层)|1998年建|6室2厅|203.55平米|南北,238.5,万,单价11718元/平米,12人关注/8月前发布,洪山,bp200ep250,l6
现代梅竹园精装大户型拎包入住，复式楼适用几代同堂！,104104054059,现代梅竹园,https://wh.ke.com/xiaoqu/3720023728144889/,高楼层(共6层)6室2厅|176平米|北,223,万,单价12671元/平米,11人关注/11月前发布,洪山,bp200ep250,l6
2019年买的二手房急出售看房有钥匙,104105416237,文泉书苑,https://wh.ke.com/xiaoqu/3711060045374/,高楼层(共6层)|2003年建|6室3厅|126.43平米|南北,300,万,单价23729元/平米,1人关注/4月前发布,洪山,bp250ep300,l6
宏盛公寓超大面积总价低随时看房,104105433174,宏盛公寓,https://wh.ke.com/xiaoqu/3718041937889312/,高楼层(共13层)6室2厅|294.26平米|南北,269,万,单价9142元/平米,8人关注/4月前发布,洪山,bp250ep300,l6
海伦国际别墅叠拼毛坯房有车位业主诚心出售,104105265734,海伦国际,https://wh.ke.com/xiaoqu/3720022184093815/,低楼层(共4层)6室3厅|147.41平米|南北,298,万,单价20216元/平米,13人关注/5月前发布,洪山,bp250ep300,l6
顶层复式，经过专业设计师合理改造。,104100918867,南湖山庄一期梅荷苑,https://wh.ke.com/xiaoqu/3711100439006/,高楼层(共6层)|2003年建|6室2厅|148.9平米|南,258,万,单价17328元/平米,34人关注/2年前发布,洪山,bp250ep300,l6
2019年买的二手房急出售看房有钥匙,104105416237,文泉书苑,https://wh.ke.com/xiaoqu/3711060045374/,高楼层(共6层)|2003年建|6室3厅|126.43平米|南北,300,万,单价23729元/平米,1人关注/4月前发布,洪山,bp300ep400,l6
松涛苑经典复式楼，两证满五唯一，有露台30平米。,104105642033,松涛苑E区,https://wh.ke.com/xiaoqu/3711056435037/,高楼层(共5层)6室2厅|178.73平米|南,358,万,单价20031元/平米,23人关注/3月前发布,洪山,bp300ep400,l6
大华二期复式自住精装产证满十不临街,104105705560,大华南湖公园世家二期,https://wh.ke.com/xiaoqu/3711056363574/,高楼层(共6层)|2009年建|6室3厅|128.8平米|南北,370,万,单价28727元/平米,32人关注/2月前发布,洪山,bp300ep400,l6
此房产证满五年，户型方正，采光好，看房方便。,104105970625,东方莱茵,https://wh.ke.com/xiaoqu/3711056847062/,低楼层(共11层)|2005年建|7室2厅|152.56平米|西南,395,万,单价25892元/平米,2人关注/1月前发布,洪山,bp300ep400,l6
经典A户型，百万精装，拎包入住，随时看房,104105993010,泰然南湖玫瑰湾三期,https://wh.ke.com/xiaoqu/3711063602904/,高楼层(共33层)|2012年建|6室2厅|130.71平米|南北,355,万,单价27160元/平米,9人关注/1月前发布,洪山,bp300ep400,l6
惠誉花园6室3厅南北,104105750398,惠誉花园,https://wh.ke.com/xiaoqu/3711058581728/,高楼层(共8层)|2001年建|6室3厅|228.43平米|南北,310,万,单价13571元/平米,2人关注/2月前发布,洪山,bp300ep400,l6
电梯真复式，产证满二，随时看房！,104105471800,半岛花园,https://wh.ke.com/xiaoqu/3711059907238/,高楼层(共11层)|2005年建|6室2厅|218.73平米|西北南,316,万,单价14448元/平米,15人关注/4月前发布,洪山,bp300ep400,l6
文豪苑6室2厅南,104104527470,文豪苑,https://wh.ke.com/xiaoqu/3711059822393/,高楼层(共7层)|2003年建|6室2厅|200.75平米|南,320,万,单价15941元/平米,3人关注/9月前发布,洪山,bp300ep400,l6
双地铁口华师南门玉兰苑小区大复式带露台老证,104104402498,玉兰苑,https://wh.ke.com/xiaoqu/3710954898157800/,高楼层(共8层)|2002年建|7室3厅|211.41平米|南北,335,万,单价15846元/平米,18人关注/9月前发布,洪山,bp300ep400,l6
大华南湖公园世家一期6室3厅南北,104104277029,大华南湖公园世家一期,https://wh.ke.com/xiaoqu/3711100421724/,高楼层(共6层)|2013年建|6室3厅|110.28平米|南北,330,万,单价29924元/平米,33人关注/10月前发布,洪山,bp300ep400,l6
精装大复式，观江大露台，满五唯一，无抵押贷款,104104273277,鹏程帝景园,https://wh.ke.com/xiaoqu/3711058584448/,高楼层(共6层)|2003年建|6室2厅|183.64平米|南北,370,万,单价20149元/平米,36人关注/10月前发布,洪山,bp300ep400,l6
复式，大露台，一线观湖全景视野，8号线区政府站,104103859454,丽岛紫园,https://wh.ke.com/xiaoqu/3711058455900/,高楼层(共10层)|2005年建|6室2厅|177.33平米|南北,358,万,单价20189元/平米,75人关注/11月前发布,洪山,bp300ep400,l6
街道口经典复式+税费少+随时可以看房,104103523606,博文花园,https://wh.ke.com/xiaoqu/3711058327201/,高楼层(共7层)|2004年建|6室1厅|139平米|南北,320,万,单价23022元/平米,9人关注/1年前发布,洪山,bp300ep400,l6
大华二期，少有复式，居家装修，带暖气，产证满五！,104102843677,大华南湖公园世家二期,https://wh.ke.com/xiaoqu/3711056363574/,高楼层(共6层)|2009年建|6室3厅|126.5平米|南北,390,万,单价30831元/平米,20人关注/1年前发布,洪山,bp300ep400,l6
东湖花园低公摊复式中空大客厅无遮挡阳光好,104102775339,东湖花园一期,https://wh.ke.com/xiaoqu/3711063632818/,高楼层(共13层)|2003年建|6室3厅|247平米|东北,345,万,单价13968元/平米,395人关注/1年前发布,洪山,bp300ep400,l6
狮龙花苑6室3厅南北,104101648652,狮龙花苑,https://wh.ke.com/xiaoqu/3711058468917/,高楼层(共6层)|2001年建|6室3厅|223.85平米|南北,350,万,单价15636元/平米,13人关注/2年前发布,洪山,bp300ep400,l6
爱家精装大平层，后期税费少，交通便利,104105642186,爱家国际华城,https://wh.ke.com/xiaoqu/3711063277551/,低楼层(共28层)|2010年建|6室1厅|171.1平米|南,360,万,单价21041元/平米,0人关注/3月前发布,洪山,bp300ep400,l6
黄家湖大学城地铁5号线精装洋房,104105956805,福星惠誉东澜岸,https://wh.ke.com/xiaoqu/3711063815262/,高楼层(共6层)|2014年建|6室2厅|189.05平米|南,380,万,单价20101元/平米,0人关注/1月前发布,洪山,bp300ep400,l6
南苑花园产证满两年，临地铁口出行方便,104102869737,南苑花园,https://wh.ke.com/xiaoqu/3712155388703029/,高楼层(共6层)7室2厅|249.73平米|南北,400,万,单价16018元/平米,6人关注/1年前发布,洪山,bp300ep400,l6
南湖雅园高薪区复式楼出售，有意向出价的可以面谈,104102021204,南湖雅园,https://wh.ke.com/xiaoqu/3711063646672/,高楼层(共12层)|2002年建|6室3厅|275.85平米|南北,400,万,单价14501元/平米,7人关注/1年前发布,洪山,bp300ep400,l6
虹顶家园大3房，满五唯一，交通便利,104105126904,虹顶家园,https://wh.ke.com/xiaoqu/3711056472799/,高楼层(共11层)|1996年建|6室3厅|150.09平米|南北,350,万,单价23320元/平米,14人关注/6月前发布,洪山,bp300ep400,l6
1.2楼复式带院子，空间利用大，看房方便。,104106102351,中央花园邻芳居,https://wh.ke.com/xiaoqu/3711056453709/,低楼层(共6层)|2003年建|6室3厅|208.53平米|南,500,万,单价23978元/平米,0人关注/17天前发布,洪山,bp400ep500,l6
双地铁锦鹃谷精装复式带空中花园三代同堂宜居,104105790271,中央花园锦鹃谷,https://wh.ke.com/xiaoqu/3711056453426/,高楼层(共6层)|2003年建|7室3厅|214.14平米|南,490,万,单价22883元/平米,6人关注/2月前发布,洪山,bp400ep500,l6
金地格林小城美茵区6室2厅南北,104105509775,金地格林小城美茵区,https://wh.ke.com/xiaoqu/3711056767277/,高楼层(共6层)|2005年建|6室2厅|135.62平米|南北,405,万,单价29863元/平米,20人关注/4月前发布,洪山,bp400ep500,l6
电梯湖景两层，精装修，未入住，满五，无贷款，有钥匙,104105383477,半岛花园,https://wh.ke.com/xiaoqu/3711059907238/,高楼层(共11层)|2005年建|6室2厅|220.34平米|南,450,万,单价20423元/平米,19人关注/4月前发布,洪山,bp400ep500,l6
公馆高层大平层，精装修，采光视野无遮挡，一览无余,104104578534,保利中央公馆,https://wh.ke.com/xiaoqu/3711056417888/,高楼层(共34层)|2011年建|6室1厅|178.98平米|南,413,万,单价23076元/平米,40人关注/9月前发布,洪山,bp400ep500,l6
精装复式楼一梯一户.看房方便满五税费少价格低,104104548504,中央花园邻芳居,https://wh.ke.com/xiaoqu/3711056453709/,高楼层(共6层)|2003年建|7室3厅|261.18平米|南,493,万,单价18876元/平米,13人关注/9月前发布,洪山,bp400ep500,l6
地铁口国家电网单位房，明厨明卫，中间楼层，采光好,104104298704,徐东嘉园,https://wh.ke.com/xiaoqu/3711099449663/,低楼层(共33层)|2009年建|6室2厅|209.8平米|南北,485,万,单价23118元/平米,6人关注/10月前发布,洪山,bp400ep500,l6
珞瑜路七环科技小区上广埠屯卓中复式双层,104106015236,七环科技公寓,https://wh.ke.com/xiaoqu/3720021981558509/,高楼层(共8层)|2000年建|6室3厅|253.53平米|南北,460,万,单价18144元/平米,0人关注/28天前发布,洪山,bp400ep500,l6
名都花园顶楼复试精装修满五年带露台,104105246478,名都花园,https://wh.ke.com/xiaoqu/3711058358417/,高楼层(共11层)|2005年建|6室2厅|270.24平米|南,485,万,单价17948元/平米,9人关注/5月前发布,洪山,bp400ep500,l6
南湖边一二层复式楼有院子，有车库产证满两年,104104777916,南湖山庄一期梅荷苑,https://wh.ke.com/xiaoqu/3711100439006/,低楼层(共4层)|2003年建|7室2厅|226.78平米|南北,480,万,单价21166元/平米,2人关注/8月前发布,洪山,bp400ep500,l6
舒心大户型满二精装修四代同堂都宽敞,104104173673,福星惠誉东澜岸,https://wh.ke.com/xiaoqu/3711063815262/,高楼层(共6层)|2014年建|9室2厅|195.45平米|南,500,万,单价25582元/平米,8人关注/10月前发布,洪山,bp400ep500,l6
成熟商圈，电梯顶楼复式，居家自住装修，诚心出售,104103418378,七星雪香花园,https://wh.ke.com/xiaoqu/3711056851782/,高楼层(共11层)|2005年建|6室2厅|211.87平米|南北,470,万,单价22184元/平米,47人关注/1年前发布,洪山,bp400ep500,l6
满两年，已做三层现浇，清水毛坯，随时看房,104103202144,保利心语六期,https://wh.ke.com/xiaoqu/3711100231298/,中楼层(共4层)|2014年建|6室2厅|162.47平米|南北,465,万,单价28621元/平米,42人关注/1年前发布,洪山,bp400ep500,l6
板式楼公摊小户内面积大采光好视野开阔较安静,104103110866,尚文创业城,https://wh.ke.com/xiaoqu/3711060144998/,高楼层(共7层)|2002年建|8室0厅|285平米|南,420,万,单价14737元/平米,4人关注/1年前发布,洪山,bp400ep500,l6
鹿鸣苑顶楼三层复式，实际面积270平，税费低，保养好,104102870790,鹿鸣苑,https://wh.ke.com/xiaoqu/3711058355224/,高楼层(共17层)|2012年建|6室3厅|209.97平米|南北,420,万,单价20003元/平米,25人关注/1年前发布,洪山,bp400ep500,l6
南苑花园产证满两年，临地铁口出行方便,104102869737,南苑花园,https://wh.ke.com/xiaoqu/3712155388703029/,高楼层(共6层)7室2厅|249.73平米|南北,400,万,单价16018元/平米,6人关注/1年前发布,洪山,bp400ep500,l6
沙湖边地铁口改善大户型内环位置看房方便,104102738539,世纪彩城,https://wh.ke.com/xiaoqu/3711063210413/,高楼层(共11层)|2006年建|6室3厅|219.47平米|南,480,万,单价21871元/平米,12人关注/1年前发布,洪山,bp400ep500,l6
尚文创业城杨家湾地铁口顶楼复式两年满两年,104102736706,尚文创业城,https://wh.ke.com/xiaoqu/3711060144998/,高楼层(共8层)|2002年建|9室1厅|294.65平米|南,418,万,单价14187元/平米,17人关注/1年前发布,洪山,bp400ep500,l6
南湖雅园高薪区复式楼出售，有意向出价的可以面谈,104102021204,南湖雅园,https://wh.ke.com/xiaoqu/3711063646672/,高楼层(共12层)|2002年建|6室3厅|275.85平米|南北,400,万,单价14501元/平米,7人关注/1年前发布,洪山,bp400ep500,l6
七星雪香花园居家精装修电梯顶楼复式,104101965899,七星雪香花园,https://wh.ke.com/xiaoqu/3711056851782/,高楼层(共11层)|2005年建|6室2厅|213.93平米|南,470,万,单价21970元/平米,23人关注/2年前发布,洪山,bp400ep500,l6
1.2楼复式带院子，空间利用大，看房方便。,104106102351,中央花园邻芳居,https://wh.ke.com/xiaoqu/3711056453709/,低楼层(共6层)|2003年建|6室3厅|208.53平米|南,500,万,单价23978元/平米,0人关注/17天前发布,洪山,bp500ep600,l6
南湖半岛一线湖景房两证满两年后期税费低,104101786016,南湖半岛,https://wh.ke.com/xiaoqu/3711063645325/,低楼层(共31层)|2014年建|6室3厅|251平米|南北,535,万,单价21315元/平米,5人关注/2年前发布,洪山,bp500ep600,l6
保利心语六期下叠地铁7号线100米带有车位哦,104105981082,保利心语六期,https://wh.ke.com/xiaoqu/3711100231298/,低楼层(共4层)|2014年建|6室2厅|205.08平米|南,560,万,单价27307元/平米,1人关注/1月前发布,洪山,bp500ep600,l6
此房两证满2年税费低中间楼层采光通风好,104105607629,鹏程花园,https://wh.ke.com/xiaoqu/3711060473513/,高楼层(共14层)|2003年建|6室3厅|249平米|南,578,万,单价23213元/平米,0人关注/3月前发布,洪山,bp500ep600,l6
东澜岸自住装修别墅，产证满二，税点低,104105602244,福星惠誉东澜岸,https://wh.ke.com/xiaoqu/3711063815262/,地下室(共3层)|2014年建|6室4厅|142.2平米|南,520,万,单价36569元/平米,4人关注/3月前发布,洪山,bp500ep600,l6
平安别墅三层楼联排别墅两证全,104105526481,平安别墅,https://wh.ke.com/xiaoqu/3715893072480686/,低楼层(共3层)6室2厅|251.87平米|东西,600,万,单价23822元/平米,14人关注/4月前发布,洪山,bp500ep600,l6
舒心大户型满二精装修四代同堂都宽敞,104104173673,福星惠誉东澜岸,https://wh.ke.com/xiaoqu/3711063815262/,高楼层(共6层)|2014年建|9室2厅|195.45平米|南,500,万,单价25582元/平米,8人关注/10月前发布,洪山,bp500ep600,l6
近地铁电梯大复式毛坯通透户型采光好配套齐全,104104167702,博雅苑,https://wh.ke.com/xiaoqu/3711056842375/,高楼层(共12层)|2005年建|6室2厅|261.94平米|南北,520,万,单价19852元/平米,22人关注/10月前发布,洪山,bp500ep600,l6
